OrderID,OrderDate,DeliveryDate,CustomerID,ProductID,LogisticsProvider,ShippingCost_EUR,IsReturned,ReturnReason
ORD-001303,2023-11-16,2023-11-19,40ab188bca4c,PRD-0008,Hermes,6.29,0,
ORD-001304,2023-11-14,2023-11-23,ad0a5f423792,PRD-0011,Hermes,5.53,1,Zu spät geliefert
ORD-001305,2023-12-26,2023-12-29,512edac15cb6,PRD-0044,Hermes,5.37,0,
ORD-001306,2023-10-01,2023-10-04,bfe8a25c1406,PRD-0019,DPD,5.17,0,
ORD-001307,2023-01-23,2023-01-26,156bf92e130e,PRD-0044,DPD,5.39,0,
ORD-001308,2023-04-08,2023-04-09,0890fab2d63e,PRD-0011,DPD,6.17,1,Passt nicht
ORD-001309,2023-08-25,2023-08-26,6ff587083847,PRD-0012,DHL,3.9,0,
ORD-001310,2023-05-27,2023-06-01,0dc43ad19079,PRD-0032,Hermes,4.94,0,
ORD-001311,2023-09-10,2023-09-11,fe658e70891a,PRD-0023,DPD,6.94,0,
ORD-001312,2023-10-23,2023-10-25,0edb747c7064,PRD-0003,DHL,5.97,0,
ORD-001313,2023-06-24,2023-06-26,8f970c1893be,PRD-0036,DHL,4.86,0,
ORD-001314,2023-01-01,2023-01-04,4cf18262fe4e,PRD-0050,DHL,6.91,1,Passt nicht
ORD-001315,2023-02-21,2023-02-24,a48886afbfd9,PRD-0033,DPD,7.21,1,Passt nicht
ORD-001316,2023-12-23,2023-12-24,a0a5027f3593,PRD-0030,DHL,5.94,0,
ORD-001317,2023-10-20,2023-10-21,990779cf8869,PRD-0007,DPD,4.17,0,
ORD-001318,2023-04-25,2023-04-26,68b31dfb1b61,PRD-0014,Hermes,6.55,0,
ORD-001319,2023-04-05,2023-04-06,de5995b0f460,PRD-0047,DHL,4.84,0,
ORD-001320,2023-05-26,2023-05-28,918b7cfb57b8,PRD-0008,DHL,6.58,0,
ORD-001321,2023-05-04,2023-05-11,6dcf47721286,PRD-0016,Hermes,4.99,1,Zu spät geliefert
ORD-001322,2023-02-21,2023-02-24,d7502d19f435,PRD-0027,Hermes,6.51,0,
ORD-001323,2023-11-24,2023-11-26,130ce3637d55,PRD-0015,DHL,5.14,0,
ORD-001324,2023-10-25,2023-10-27,72ba3369b331,PRD-0034,DPD,5.27,0,
ORD-001325,2023-12-13,2023-12-16,4d24d8dae4d2,PRD-0001,DPD,3.84,0,
ORD-001326,2023-09-25,2023-09-27,b71b3ef9f857,PRD-0026,DHL,6.14,1,Passt nicht
ORD-001327,2023-04-30,2023-05-01,90afb8c8cd4d,PRD-0010,DPD,7.42,0,
ORD-001328,2023-01-17,2023-01-19,f3c7ffe55341,PRD-0043,DPD,7.04,0,
ORD-001329,2023-05-17,2023-05-20,8807a57da3fe,PRD-0036,Hermes,3.53,0,
ORD-001330,2023-05-18,2023-05-19,0090a09fd83c,PRD-0034,DPD,5.28,0,
ORD-001331,2023-03-28,2023-03-31,9d1af1dcda64,PRD-0035,DPD,6.29,0,
ORD-001332,2023-09-29,2023-09-30,31becad38df2,PRD-0042,Hermes,5.06,1,Gefällt nicht
ORD-001333,2023-10-24,2023-10-27,246c8c07d731,PRD-0048,DHL,4.64,0,
ORD-001334,2023-06-15,2023-06-17,93746af9a172,PRD-0033,DPD,6.53,0,
ORD-001335,2023-04-10,2023-04-13,563748058fe6,PRD-0002,DHL,4.47,0,
ORD-001336,2023-07-14,2023-07-16,33ee35eb843e,PRD-0020,DPD,3.94,0,
ORD-001337,2023-10-20,2023-10-23,2282d30985a3,PRD-0024,Hermes,6.53,0,
ORD-001338,2023-01-31,2023-02-02,156bf92e130e,PRD-0008,Hermes,7.43,1,Beschädigt
ORD-001339,2023-09-29,2023-10-02,e5c38c7b8b62,PRD-0048,DPD,7.25,0,
ORD-001340,2023-07-26,2023-07-27,f247903e701b,PRD-0035,DPD,4.64,0,
ORD-001341,2023-11-13,2023-11-16,0d40dc2ae10d,PRD-0046,DPD,5.01,0,
ORD-001342,2023-06-20,2023-06-22,48a9611b448a,PRD-0016,DHL,4.27,0,
ORD-001343,2023-11-03,2023-11-11,f27d94e49727,PRD-0024,Hermes,3.83,0,
ORD-001344,2023-05-23,2023-05-25,886e21a9b6c8,PRD-0028,DHL,3.81,0,
ORD-001345,2023-10-30,2023-11-02,5a8903a18ef6,PRD-0034,Hermes,6.99,0,
ORD-001346,2023-04-19,2023-04-21,fc756d4ad507,PRD-0032,DPD,6.26,0,
ORD-001347,2023-09-21,2023-09-23,c0aa67bccdba,PRD-0032,DPD,4.08,0,
ORD-001348,2023-01-07,2023-01-09,decdd395c69b,PRD-0032,DPD,6.32,0,
ORD-001349,2023-04-05,2023-04-08,f1d915ccea6a,PRD-0034,DHL,5.39,0,
ORD-001350,2023-12-06,2023-12-08,7625e625a334,PRD-0011,DPD,3.98,0,
ORD-001351,2023-06-05,2023-06-06,bfbae68bbec2,PRD-0027,DHL,4.66,0,
ORD-001352,2023-11-18,2023-11-20,364454046f73,PRD-0010,DHL,5.0,0,
ORD-001353,2023-09-30,2023-10-01,1a362e3b8d84,PRD-0032,DHL,5.86,0,
ORD-001354,2023-04-16,2023-04-24,b6d10b6a036a,PRD-0020,Hermes,5.69,1,Zu spät geliefert
ORD-001355,2023-11-23,2023-11-25,23c74196e72c,PRD-0003,Hermes,7.1,0,
ORD-001356,2023-12-07,2023-12-10,0ecc199bf319,PRD-0025,Hermes,4.05,0,
ORD-001357,2023-12-16,2023-12-19,9d7e2c193c78,PRD-0030,Hermes,4.8,0,
ORD-001358,2023-07-18,2023-07-21,aa5d87998a2a,PRD-0040,DPD,4.43,0,
ORD-001359,2023-08-01,2023-08-02,6286963288a7,PRD-0022,DPD,7.06,0,
ORD-001360,2023-02-27,2023-02-28,daef63bdd6d2,PRD-0018,DPD,6.33,0,
ORD-001361,2023-02-16,2023-02-18,a50ae801e10b,PRD-0041,DPD,4.0,0,
ORD-001362,2023-05-17,2023-05-20,28e03e79c223,PRD-0006,DHL,6.53,0,
ORD-001363,2023-12-06,2023-12-07,452041c8dc89,PRD-0037,DPD,5.51,0,
ORD-001364,2023-10-06,2023-10-09,6bbc7f2133e2,PRD-0008,DPD,3.58,0,
ORD-001365,2023-08-10,2023-08-13,91d7c560befb,PRD-0014,DHL,5.82,0,
ORD-001366,2023-06-25,2023-06-27,9613928529a8,PRD-0035,DPD,-3.68,0,
ORD-001367,2023-07-13,2023-07-19,87d8cf076baa,PRD-0002,Hermes,4.77,0,
ORD-001368,2023-04-07,2023-04-08,afe6017571c8,PRD-0006,DHL,4.64,0,
ORD-001369,2023-07-21,2023-07-22,344ab744ddeb,PRD-0017,DHL,5.13,0,
ORD-001370,2023-05-24,2023-05-26,95759a5d8a2b,PRD-0004,DPD,4.69,1,Passt nicht
ORD-001371,2023-04-18,2023-04-20,26d16a151448,PRD-0021,DHL,4.53,0,
ORD-001372,2023-10-04,2023-10-05,7e456e763650,PRD-0008,DHL,5.89,0,
ORD-001373,2023-06-05,2023-06-08,c9971add6108,PRD-0032,DPD,3.96,0,
ORD-001374,2023-06-09,2023-06-12,58e74b1567d2,PRD-0021,Hermes,5.13,0,
ORD-001375,2023-03-01,2023-03-04,4e2191176290,PRD-0002,Hermes,4.49,0,
ORD-001376,2023-03-18,2023-03-20,3f8846b8d9ae,PRD-0042,DHL,5.28,0,
ORD-001377,2023-02-19,2023-02-20,8f9f681c0af4,PRD-0041,DPD,4.07,0,
ORD-001378,2023-03-31,2023-04-03,c7607c20e1b6,PRD-0011,DHL,7.35,0,
ORD-001379,2023-06-16,2023-06-17,3f8846b8d9ae,PRD-0029,DHL,7.34,0,
ORD-001380,2023-01-15,2023-01-16,8cf348161471,PRD-0019,DPD,4.59,1,Gefällt nicht
ORD-001381,2023-05-29,2023-05-31,41179d641cf8,PRD-0044,Hermes,6.86,0,
ORD-001382,2023-06-06,2023-06-09,695df20c0897,PRD-0003,DHL,3.78,0,
ORD-001383,2023-11-10,2023-11-11,46eff0f99985,PRD-0026,DPD,6.4,0,
ORD-001384,2023-06-30,2023-07-03,0090a09fd83c,PRD-0028,DHL,6.71,0,
ORD-001385,2023-08-23,2023-09-02,f073c64a2004,PRD-0044,Hermes,6.15,1,Zu spät geliefert
ORD-001386,2023-10-29,2023-10-31,cd294a56e965,PRD-0022,DHL,4.81,0,
ORD-001387,2023-08-31,2023-09-03,0d409b8b3b80,PRD-0045,DHL,5.94,0,
ORD-001388,2023-07-25,2023-07-26,94f6486963cd,PRD-0001,DPD,7.08,0,
ORD-001389,2023-06-08,2023-06-15,d0f9e20b6ac8,PRD-0032,Hermes,7.07,0,
ORD-001390,2023-04-21,2023-05-01,fb86fc199742,PRD-0043,Hermes,4.93,0,
ORD-001391,2023-08-16,2023-08-17,df2618f77ad2,PRD-0050,DPD,7.24,1,Gefällt nicht
ORD-001392,2023-01-29,2023-02-01,0dec90d9822f,PRD-0001,DHL,6.22,1,Gefällt nicht
ORD-001393,2023-02-20,2023-02-21,2f94e3143891,PRD-0023,DHL,6.0,0,
ORD-001394,2023-05-25,2023-05-26,bad59cbc1a8e,PRD-0046,DHL,7.37,0,
ORD-001395,2023-08-14,2023-08-17,99724234e6f0,PRD-0018,Hermes,4.28,0,
ORD-001396,2023-05-01,2023-05-02,70fa5743eedd,PRD-0041,Hermes,5.48,0,
ORD-001397,2023-08-09,2023-08-12,9759761fbaf6,PRD-0013,DPD,6.23,0,
ORD-001398,2023-11-14,2023-11-17,ab0fde7e9e0e,PRD-0012,DHL,3.76,0,
ORD-001399,2023-07-08,2023-07-11,5d6484f28822,PRD-0037,DHL,4.6,0,
ORD-001400,2023-12-20,2023-12-23,b0c234dacd05,PRD-0044,DHL,5.96,0,
ORD-001401,2023-11-29,2023-11-30,817685a6fc07,PRD-0036,Hermes,7.27,0,
ORD-001402,2023-12-11,2023-12-21,1cc70d32846d,PRD-0021,Hermes,4.95,0,
ORD-001403,2023-09-16,2023-09-17,49b5de66f141,PRD-0003,DPD,5.63,1,Gefällt nicht
ORD-001404,2023-12-18,2023-12-27,43bfec19acbc,PRD-0001,Hermes,7.46,0,
ORD-001405,2023-03-09,2023-03-07,17ec06c1973a,PRD-0045,Hermes,4.82,0,
ORD-001406,2023-02-22,2023-02-23,5d3422d03696,PRD-0041,DPD,6.73,1,Zu spät geliefert
ORD-001407,2023-10-18,2023-10-27,05cc3be2fee8,PRD-0041,Hermes,4.86,1,Zu spät geliefert
ORD-001408,2023-01-20,2023-01-21,b9e344c756b9,PRD-0022,DPD,6.6,0,
ORD-001409,2023-04-10,2023-04-13,faa2f6f03cc1,PRD-0029,DHL,4.0,0,
ORD-001410,2023-03-14,2023-03-16,ff5ac746bfa2,PRD-0004,DHL,6.63,1,Passt nicht
ORD-001411,2023-08-23,2023-08-25,886e21a9b6c8,PRD-0029,DHL,5.23,0,
ORD-001412,2023-07-23,2023-07-26,9124aad31df2,PRD-0044,DHL,5.11,1,Zu spät geliefert
ORD-001413,2023-05-31,2023-06-01,4f4523c8395a,PRD-0049,Hermes,6.0,0,
ORD-001414,2023-03-13,2023-03-15,ab6da4d8621c,PRD-0025,Hermes,4.86,0,
ORD-001415,2023-03-06,2023-03-08,dfc49371921b,PRD-0044,DHL,5.85,0,
ORD-001416,2023-06-09,2023-06-12,6adad2b3a3cf,PRD-0007,DHL,5.87,0,
ORD-001417,2023-08-07,2023-08-08,46abfdacd226,PRD-0013,DPD,4.53,0,
ORD-001418,2023-08-29,2023-09-01,130ce3637d55,PRD-0031,DPD,4.47,0,
ORD-001419,2023-02-20,2023-02-21,ea44f9c67b6e,PRD-0003,DHL,5.55,1,Gefällt nicht
ORD-001420,2023-01-05,2023-01-07,fbfe8cce73de,PRD-0049,Hermes,4.08,0,
ORD-001421,2023-05-30,2023-06-01,fccc234064ac,PRD-0020,DPD,7.38,0,
ORD-001422,2023-06-11,2023-06-14,a8ea3b6635e5,PRD-0038,DPD,4.45,0,
ORD-001423,2023-06-04,2023-06-06,aaa6ae316d32,PRD-0036,DHL,7.41,0,
ORD-001424,2023-01-29,2023-01-31,d8c6eb9296b5,PRD-0013,DHL,5.4,0,
ORD-001425,2023-06-26,2023-06-29,653ad0b2bb63,PRD-0030,DPD,5.81,0,
ORD-001426,2023-12-28,2023-12-30,3d72668edf04,PRD-0022,DPD,4.15,0,
ORD-001427,2023-08-10,2023-08-11,4d14f0447871,PRD-0003,Hermes,6.27,0,
ORD-001428,2023-08-15,2023-08-16,af6695e50e2e,PRD-0040,DHL,6.57,0,
ORD-001429,2023-06-08,2023-06-10,57719992ae4c,PRD-0022,DPD,6.8,1,Passt nicht
ORD-001430,2023-03-10,2023-03-11,6dcf47721286,PRD-0024,DHL,5.72,0,
ORD-001431,2023-03-15,2023-03-16,83aebe395a90,PRD-0019,Hermes,4.94,0,
ORD-001432,2023-12-13,2023-12-14,2ca50b35ad33,PRD-0002,DHL,4.38,0,
ORD-001433,2023-05-14,2023-05-16,d1e81688058a,PRD-0047,DHL,4.48,0,
ORD-001434,2023-05-27,2023-05-29,9b6eada5ad31,PRD-0002,DHL,3.58,0,
ORD-001435,2023-08-26,2023-08-29,5a8903a18ef6,PRD-0009,Hermes,4.72,1,Gefällt nicht
ORD-001436,2023-08-18,2023-08-29,86f6d149b736,PRD-0024,Hermes,7.49,0,
ORD-001437,2023-12-19,2023-12-20,7069ce379c0d,PRD-0028,DPD,6.68,1,Gefällt nicht
ORD-001438,2023-12-12,2023-12-23,d45ab1001715,PRD-0035,Hermes,6.04,0,
ORD-001439,2023-08-22,2023-08-25,d42b50263f66,PRD-0003,DPD,6.66,1,Gefällt nicht
ORD-001440,2023-09-13,2023-09-16,953c25151831,PRD-0016,DHL,6.99,0,
ORD-001441,2023-11-15,2023-11-17,e9c2bd64e52f,PRD-0033,DPD,6.64,1,Passt nicht
ORD-001442,2023-03-01,2023-03-02,edd213b55d91,PRD-0043,DPD,6.51,1,Gefällt nicht
ORD-001443,2023-08-17,2023-08-19,7515db680360,PRD-0049,DPD,5.36,0,
ORD-001444,2023-12-22,2023-12-25,cd294a56e965,PRD-0046,Hermes,5.48,0,
ORD-001445,2023-10-14,2023-10-17,8ed36ba577d5,PRD-0038,Hermes,3.65,0,
ORD-001446,2023-08-23,2023-08-30,be09470a4786,PRD-0013,Hermes,5.01,0,
ORD-001447,2023-11-04,2023-11-11,4704c19af128,PRD-0024,Hermes,5.58,0,
ORD-001448,2023-10-13,2023-10-15,1c5088deb9cd,PRD-0038,DHL,4.85,0,
ORD-001449,2023-08-01,2023-08-10,9582264a8797,PRD-0030,Hermes,5.03,1,Zu spät geliefert
ORD-001450,2023-04-07,2023-04-09,e1f4a299a8d3,PRD-0029,DHL,4.94,0,
ORD-001451,2023-03-25,2023-03-28,685102ce2f35,PRD-0019,DPD,3.81,0,
ORD-001452,2023-05-05,2023-05-06,b2cebf22574d,PRD-0015,DHL,5.68,1,Passt nicht
ORD-001453,2023-10-19,2023-10-21,2fdbd1a9022b,PRD-0013,DPD,6.48,0,
ORD-001454,2023-08-03,2023-08-04,0c73a19e96cc,PRD-0044,Hermes,7.49,0,
ORD-001455,2023-10-13,2023-10-16,78a2938173f2,PRD-0046,DPD,3.53,0,
ORD-001456,2023-07-05,2023-07-07,c957b337cc41,PRD-0019,Hermes,6.53,0,
ORD-001457,2023-12-02,2023-12-05,09d35015c802,PRD-0031,DPD,7.31,0,
ORD-001458,2023-06-05,2023-06-06,d7c8a8f805ce,PRD-0026,DHL,4.34,0,
ORD-001459,2023-08-04,2023-08-07,4e2191176290,PRD-0034,DPD,6.39,0,
ORD-001460,2023-07-19,2023-07-21,c3a3122f53f0,PRD-0022,DHL,5.22,0,
ORD-001461,2023-06-30,2023-07-01,7e456e763650,PRD-0045,Hermes,3.62,0,
ORD-001462,2023-10-03,2023-10-05,a8ac0b2e1350,PRD-0037,DHL,3.54,0,
ORD-001463,2023-07-12,2023-07-21,195d1d87ed88,PRD-0043,Hermes,5.11,0,
ORD-001464,2023-06-25,2023-06-27,f27d94e49727,PRD-0045,DPD,3.59,0,
ORD-001465,2023-08-26,2023-08-27,bdde9cfbebaf,PRD-0003,DHL,7.48,0,
ORD-001466,2023-03-14,2023-03-17,89592b8f6d10,PRD-0041,DPD,5.06,0,
ORD-001467,2023-05-25,2023-05-26,00aab29cebe7,PRD-0014,Hermes,4.82,1,Passt nicht
ORD-001468,2023-12-22,2023-12-24,ea0c9d4c943e,PRD-0029,DPD,6.2,1,Passt nicht
ORD-001469,2023-10-31,2023-11-03,df2618f77ad2,PRD-0003,DPD,4.25,0,
ORD-001470,2023-06-18,2023-06-27,2f3a8a765079,PRD-0025,Hermes,3.73,1,Zu spät geliefert
ORD-001471,2023-01-05,2023-01-07,a8ea3b6635e5,PRD-0001,DHL,5.14,0,
ORD-001472,2023-04-27,2023-04-30,4704c19af128,PRD-0008,DHL,6.47,0,
ORD-001473,2023-02-17,2023-02-18,65e0a6c5bce6,PRD-0014,DHL,4.14,1,Gefällt nicht
ORD-001474,2023-04-06,2023-04-07,4a5d98f6b886,PRD-0020,DPD,6.24,0,
ORD-001475,2023-04-09,2023-04-10,182a643a7a92,PRD-0013,DHL,6.8,0,
ORD-001476,2023-07-23,2023-07-25,6a5a0702f324,PRD-0016,DPD,7.02,0,
ORD-001477,2023-03-09,2023-03-10,395e85ac7d33,PRD-0030,DPD,4.65,0,
ORD-001478,2023-01-19,2023-01-22,7069ce379c0d,PRD-0030,Hermes,5.06,0,
ORD-001479,2023-07-23,2023-08-01,8b9804a18cf9,PRD-0012,Hermes,-5.33,0,
ORD-001480,2023-12-03,2023-12-06,f6a34b6ae058,PRD-0043,DHL,-5.07,0,
ORD-001481,2023-11-10,2023-11-11,07b92aac87b8,PRD-0003,DHL,6.17,1,Gefällt nicht
ORD-001482,2023-04-08,2023-04-11,db7f6e6545a6,PRD-0045,DPD,7.13,0,
ORD-001483,2023-12-14,2023-12-15,a53456968de8,PRD-0049,DPD,3.81,0,
ORD-001484,2023-08-25,2023-08-27,afb8f64e78d8,PRD-0033,Hermes,5.35,1,Passt nicht
ORD-001485,2023-11-12,2023-11-15,379ebebe8e18,PRD-0041,DPD,5.02,0,
ORD-001486,2023-04-06,2023-04-08,4b1152688331,PRD-0026,DHL,3.96,1,Beschädigt
ORD-001487,2023-02-07,2023-02-10,880786415f0c,PRD-0009,Hermes,3.77,0,
ORD-001488,2023-05-08,2023-05-11,749ff7edced9,PRD-0043,DHL,4.06,0,
ORD-001489,2023-03-19,2023-03-20,70fa5743eedd,PRD-0018,DHL,5.93,0,
ORD-001490,2023-08-23,2023-08-26,df2618f77ad2,PRD-0019,DHL,4.17,0,
ORD-001491,2023-07-25,2023-07-28,beeaa327b024,PRD-0049,DHL,4.93,1,Gefällt nicht
ORD-001492,2023-10-17,2023-10-20,897da0ff1fdc,PRD-0046,DHL,5.27,0,
ORD-001493,2023-03-15,2023-03-18,619165201926,PRD-0041,DPD,6.14,0,
ORD-001494,2023-10-24,2023-10-26,7299927759bf,PRD-0025,DPD,5.89,0,
ORD-001495,2023-08-21,2023-08-22,b6d10b6a036a,PRD-0050,Hermes,4.45,0,
ORD-001496,2023-02-02,2023-02-03,3817ec543c32,PRD-0002,Hermes,4.27,0,
ORD-001497,2023-03-02,2023-03-03,0907e2f4a507,PRD-0005,DHL,6.82,0,
ORD-001498,2023-02-18,2023-02-19,95879f7848a2,PRD-0047,DHL,3.93,0,
ORD-001499,2023-06-06,2023-06-09,9ac16b47a843,PRD-0021,DPD,4.33,0,
ORD-001500,2023-01-04,2023-01-09,39248ddf5d80,PRD-0026,Hermes,4.19,0,
ORD-001501,2023-01-12,2023-01-20,eefb36acc47f,PRD-0042,Hermes,6.13,1,Zu spät geliefert
ORD-001502,2023-01-02,2023-01-04,77a71aa76122,PRD-0042,DPD,5.14,1,Passt nicht
ORD-001503,2023-12-15,2023-12-16,bb3934db10be,PRD-0039,Hermes,7.19,0,
ORD-001504,2023-01-26,2023-01-27,05b23c8b13d0,PRD-0011,Hermes,6.29,0,
ORD-001505,2023-04-23,2023-04-24,4c88a13112dc,PRD-0050,DPD,7.41,1,Gefällt nicht
ORD-001506,2023-04-26,2023-04-28,f04a1851f388,PRD-0031,DHL,5.03,1,Gefällt nicht
ORD-001507,2023-01-20,2023-01-23,d8c6eb9296b5,PRD-0048,DHL,7.45,0,
ORD-001508,2023-09-11,2023-09-12,10f3d78de149,PRD-0002,DPD,6.45,0,
ORD-001509,2023-09-13,2023-09-14,2251a199048c,PRD-0016,DPD,5.49,1,Beschädigt
ORD-001510,2023-09-29,2023-09-30,cd2c51f526bd,PRD-0010,Hermes,6.4,0,
ORD-001511,2023-07-01,2023-07-03,c5dd3a786081,PRD-0029,DPD,6.07,1,Gefällt nicht
ORD-001512,2023-12-28,2023-12-30,49067f21850d,PRD-0003,DPD,4.65,0,
ORD-001513,2023-06-04,2023-06-06,4778890e21f0,PRD-0015,DPD,5.66,1,Passt nicht
ORD-001514,2023-02-27,2023-03-02,0488ae9282bd,PRD-0043,DHL,4.39,0,
ORD-001515,2023-11-23,2023-11-25,abd59341f3f1,PRD-0025,DPD,6.02,0,
ORD-001516,2023-08-28,2023-08-29,88e7bdd912aa,PRD-0032,DHL,7.25,1,Gefällt nicht
ORD-001517,2023-10-09,2023-10-12,434ffda97134,PRD-0006,DHL,6.68,0,
ORD-001518,2023-10-18,2023-10-19,e61839c34145,PRD-0016,DPD,5.37,0,
ORD-001519,2023-01-27,2023-01-28,0e01fd7ca933,PRD-0047,DHL,5.92,0,
ORD-001520,2023-11-04,2023-11-06,38424fe833d6,PRD-0019,DPD,4.31,0,
ORD-001521,2023-04-29,2023-05-01,f1d915ccea6a,PRD-0031,DHL,4.17,0,
ORD-001522,2023-10-15,2023-10-18,25185671a9c4,PRD-0028,DPD,6.54,0,
ORD-001523,2023-09-11,2023-09-13,562195e19ef5,PRD-0031,DHL,3.83,0,
ORD-001524,2023-09-14,2023-09-17,0488ae9282bd,PRD-0020,DPD,6.41,0,
ORD-001525,2023-03-30,2023-04-01,afe6017571c8,PRD-0025,Hermes,5.92,0,
ORD-001526,2023-11-28,2023-12-01,c98325181881,PRD-0022,DHL,4.12,0,
ORD-001527,2023-01-14,2023-01-17,723a77d2c86b,PRD-0001,DHL,5.0,0,
ORD-001528,2023-12-05,2023-12-15,1003cd80e129,PRD-0027,Hermes,7.45,1,Zu spät geliefert
ORD-001529,2023-04-21,2023-04-22,15aca2854624,PRD-0027,DHL,5.76,0,
ORD-001530,2023-10-11,2023-10-13,f047058cc75d,PRD-0049,Hermes,4.89,0,
ORD-001531,2023-12-30,2024-01-02,2f94e3143891,PRD-0032,DPD,3.73,0,
ORD-001532,2023-08-08,2023-08-09,a09934c5e7c7,PRD-0028,DPD,3.64,0,
ORD-001533,2023-01-28,2023-01-31,3c583cee118d,PRD-0024,DPD,6.29,0,
ORD-001534,2023-03-26,2023-03-29,7515db680360,PRD-0010,Hermes,4.52,0,
ORD-001535,2023-04-27,2023-04-28,5bd74e894eab,PRD-0038,DPD,6.08,1,Passt nicht
ORD-001536,2023-02-15,2023-02-18,a6a4c4bba062,PRD-0025,Hermes,5.57,0,
ORD-001537,2023-01-07,2023-01-09,a3bd3f59a6c4,PRD-0028,DHL,4.71,0,
ORD-001538,2023-03-21,2023-03-23,afeee7d6a9ec,PRD-0035,DPD,6.44,0,
ORD-001539,2023-07-20,2023-07-21,78a2938173f2,PRD-0047,DHL,6.61,0,
ORD-001540,2023-11-12,2023-11-22,15ce055c280c,PRD-0010,Hermes,3.53,0,
ORD-001541,2023-08-12,2023-08-13,d3b1f769f7d5,PRD-0032,DHL,5.6,1,Zu spät geliefert
ORD-001542,2023-07-12,2023-07-14,a87472edbf2f,PRD-0019,DPD,4.25,1,Gefällt nicht
ORD-001543,2023-05-05,2023-05-06,076a230994c4,PRD-0013,Hermes,6.76,1,Falscher Artikel
ORD-001544,2023-03-01,2023-03-04,52c6914ee471,PRD-0013,DHL,6.54,0,
ORD-001545,2023-12-16,2023-12-19,5d6484f28822,PRD-0027,Hermes,3.82,1,Gefällt nicht
ORD-001546,2023-09-04,2023-09-06,e4dfa3382446,PRD-0025,DHL,5.84,1,Passt nicht
ORD-001547,2023-11-24,2023-11-25,686dcba1686e,PRD-0032,DPD,6.51,1,Beschädigt
ORD-001548,2023-07-31,2023-08-01,2c8754a768e5,PRD-0043,DPD,5.0,1,Passt nicht
ORD-001549,2023-07-02,2023-07-04,223915c64e82,PRD-0049,Hermes,4.85,1,Gefällt nicht
ORD-001550,2023-02-21,2023-02-22,d052d3dc4806,PRD-0022,Hermes,5.01,0,
ORD-001551,2023-01-13,2023-01-21,3f9cb3978a57,PRD-0023,Hermes,7.05,0,
ORD-001552,2023-08-18,2023-08-19,a8ac0b2e1350,PRD-0002,DPD,4.62,0,
ORD-001553,2023-08-27,2023-08-25,61e80c53c02e,PRD-0049,DHL,6.24,0,
ORD-001554,2023-07-29,2023-07-31,7a3caf8d72f9,PRD-0031,DPD,3.51,0,
ORD-001555,2023-06-18,2023-06-21,cdf50ee19459,PRD-0021,DHL,3.68,0,
ORD-001556,2023-09-08,2023-09-11,20ec997f0456,PRD-0048,Hermes,5.1,0,
ORD-001557,2023-05-08,2023-05-10,fb5a43004a03,PRD-0006,Hermes,5.4,0,
ORD-001558,2023-11-20,2023-11-23,d451b4fe0223,PRD-0045,DHL,5.93,0,
ORD-001559,2023-09-18,2023-09-21,e04a43e94370,PRD-0010,DPD,6.37,0,
ORD-001560,2023-05-30,2023-06-08,35402ac5b811,PRD-0009,Hermes,5.37,0,
ORD-001561,2023-04-26,2023-04-28,c51f676b7202,PRD-0029,DHL,4.46,0,
ORD-001562,2023-03-04,2023-03-07,635719a9bacb,PRD-0011,DPD,7.47,1,Gefällt nicht
ORD-001563,2023-10-16,2023-10-18,df34cfce2ddd,PRD-0011,Hermes,6.16,1,Gefällt nicht
ORD-001564,2023-11-02,2023-11-05,c8264ff97bdf,PRD-0043,DHL,3.86,1,Gefällt nicht
ORD-001565,2023-09-17,2023-09-20,653ad0b2bb63,PRD-0022,DHL,5.9,0,
ORD-001566,2023-09-28,2023-10-01,0e29f3ef6c8e,PRD-0022,Hermes,6.12,0,
ORD-001567,2023-02-22,2023-02-27,0d40dc2ae10d,PRD-0036,Hermes,3.95,0,
ORD-001568,2023-04-26,2023-04-27,3ee8ae422892,PRD-0048,DPD,3.96,0,
ORD-001569,2023-12-19,2023-12-21,8bf6259d1423,PRD-0009,Hermes,5.86,1,Passt nicht
ORD-001570,2023-01-05,2023-01-07,723a77d2c86b,PRD-0025,Hermes,7.24,0,
ORD-001571,2023-05-08,2023-05-11,3fb6657a5403,PRD-0034,DPD,3.93,0,
ORD-001572,2023-08-30,2023-09-07,c81259f34a41,PRD-0035,Hermes,5.5,0,
ORD-001573,2023-10-03,2023-10-05,819426776d5c,PRD-0010,DPD,6.16,0,
ORD-001574,2023-09-10,2023-09-13,5caef4462f84,PRD-0045,DHL,5.51,0,
ORD-001575,2023-02-28,2023-03-03,989608d8299d,PRD-0008,Hermes,4.36,0,
ORD-001576,2023-01-22,2023-01-23,e5e92df1e0aa,PRD-0046,Hermes,6.81,0,
ORD-001577,2023-07-21,2023-07-24,1c19c7c40810,PRD-0047,DHL,7.19,0,
ORD-001578,2023-03-12,2023-03-20,831786676e1c,PRD-0012,Hermes,5.69,0,
ORD-001579,2023-04-01,2023-04-03,7c91be984130,PRD-0028,DPD,6.53,0,
ORD-001580,2023-05-11,2023-05-14,12647114a0f8,PRD-0005,DPD,6.3,1,Passt nicht
ORD-001581,2023-11-19,2023-11-20,749ff7edced9,PRD-0026,DHL,6.67,0,
ORD-001582,2023-04-01,2023-04-03,d7c8a8f805ce,PRD-0004,DPD,4.15,0,
